0,0.0210764,0.0109832,-0.999718
0.01,0.0210411,0.0109226,-0.999719
0.02,0.0209936,0.0108859,-0.99972
0.03,0.0209521,0.0108414,-0.999722
0.04,0.0209106,0.0107909,-0.999723
0.05,0.0208832,0.0107406,-0.999724
0.06,0.0208591,0.0107424,-0.999725
0.07,0.0208214,0.0107062,-0.999726
0.08,0.0207814,0.0107118,-0.999727
0.09,0.0207632,0.0107179,-0.999727
0.1,0.0207336,0.0106736,-0.999728
0.11,0.0207094,0.0106757,-0.999729
0.12,0.0206814,0.0106834,-0.999729
0.13,0.0206312,0.0106891,-0.99973
0.14,0.0205769,0.0107069,-0.999731
0.15,0.020531,0.0106945,-0.999732
0.16,0.0204789,0.0106902,-0.999733
0.17,0.0204351,0.0106599,-0.999734
0.18,0.0203973,0.0106279,-0.999735
0.19,0.0203673,0.0106079,-0.999736
0.2,0.0203257,0.0105716,-0.999738
0.21,0.0202895,0.0105735,-0.999738
0.22,0.0202491,0.0105955,-0.999739
0.23,0.0201971,0.0105772,-0.99974
0.24,0.020149,0.010575,-0.999741
0.25,0.0201069,0.0105649,-0.999742
0.26,0.0200408,0.0105665,-0.999743
0.27,0.0199924,0.0105805,-0.999744
0.28,0.0199325,0.0105464,-0.999746
0.29,0.0199022,0.0105563,-0.999746
0.3,0.0198542,0.010548,-0.999747
0.31,0.0198242,0.010532,-0.999748
0.32,0.0197798,0.0105402,-0.999749
0.33,0.0197179,0.0105217,-0.99975
0.34,0.0196735,0.0105416,-0.999751
0.35,0.0196355,0.0105256,-0.999752
0.36,0.0195733,0.0105234,-0.999753
0.37,0.0195091,0.010527,-0.999754
0.38,0.0194467,0.0105585,-0.999755
0.39,0.0193803,0.0105761,-0.999756
0.4,0.0193005,0.0105535,-0.999758
0.41,0.0192162,0.0105668,-0.99976
0.42,0.0191661,0.0105743,-0.99976
0.43,0.01908,0.0105756,-0.999762
0.44,0.01901,0.0105513,-0.999764
0.45,0.0189356,0.0105767,-0.999765
0.46,0.0188753,0.0105962,-0.999766
0.47,0.0188112,0.0106057,-0.999767
0.48,0.0187388,0.0106232,-0.999768
0.49,0.0186712,0.0105864,-0.99977
0.5,0.0185996,0.0105556,-0.999771
0.51,0.0185218,0.0105506,-0.999773
0.52,0.0184578,0.010546,-0.999774
0.53,0.018372,0.0105271,-0.999776
0.54,0.0182821,0.010524,-0.999777
0.55,0.0182181,0.0105253,-0.999779
0.56,0.0181879,0.0105449,-0.999779
0.57,0.0181261,0.010538,-0.99978
0.58,0.0180723,0.0105234,-0.999781
0.59,0.0180128,0.0104729,-0.999783
0.6,0.0179211,0.0104497,-0.999785
0.61,0.0178454,0.0104328,-0.999786
0.62,0.0177839,0.010396,-0.999788
0.63,0.0177461,0.0103873,-0.999789
0.64,0.0176889,0.0103305,-0.99979
0.65,0.0176254,0.0103015,-0.999792
0.66,0.0175513,0.0103204,-0.999793
0.67,0.0174919,0.0102914,-0.999794
0.68,0.0174601,0.0102867,-0.999795
0.69,0.0174324,0.0102762,-0.999795
0.7,0.0173826,0.0102556,-0.999796
0.71,0.017335,0.010227,-0.999797
0.72,0.017313,0.0102385,-0.999798
0.73,0.0172696,0.0101938,-0.999799
0.74,0.01724,0.0101773,-0.9998
0.75,0.01722,0.0101789,-0.9998
0.76,0.0172001,0.0101726,-0.9998
0.77,0.0171982,0.0101823,-0.9998
0.78,0.0171862,0.0101881,-0.9998
0.79,0.0171624,0.0101797,-0.999801
0.8,0.0171623,0.0101856,-0.999801
0.81,0.0171886,0.0101717,-0.999801
0.82,0.0171747,0.0101734,-0.999801
0.83,0.0171749,0.0101651,-0.999801
0.84,0.0171875,0.0101309,-0.999801
0.85,0.0172055,0.0101311,-0.999801
0.86,0.0172181,0.0100792,-0.999801
0.87,0.0172284,0.0100611,-0.999801
0.88,0.0172267,0.010033,-0.999801
0.89,0.0172413,0.00999484,-0.999801
0.9,0.0172479,0.00994081,-0.999802
0.91,0.017272,0.00992509,-0.999802
0.92,0.0172842,0.00990133,-0.999802
0.93,0.0173029,0.0098435,-0.999802
0.94,0.0173131,0.00981759,-0.999802
0.95,0.0173176,0.00978545,-0.999802
0.96,0.0173219,0.00975548,-0.999802
0.97,0.0173485,0.00970168,-0.999802
0.98,0.0173887,0.00967423,-0.999802
0.99,0.0174187,0.00967466,-0.999801
1,0.0174649,0.00964527,-0.999801
1.01,0.0174692,0.00960546,-0.999801
1.02,0.0174853,0.00959175,-0.999801
1.03,0.0175252,0.00959623,-0.9998
1.04,0.0175377,0.00954049,-0.999801
1.05,0.017574,0.00951298,-0.9998
1.06,0.0176083,0.00947939,-0.9998
1.07,0.0176325,0.00945374,-0.9998
1.08,0.0176685,0.00944233,-0.999799
1.09,0.017709,0.00940079,-0.999799
1.1,0.0177489,0.00939538,-0.999798
1.11,0.0177988,0.00938625,-0.999798
1.12,0.017845,0.00936288,-0.999797
1.13,0.0178652,0.00933537,-0.999797
1.14,0.0179186,0.00936631,-0.999796
1.15,0.0179584,0.009375,-0.999795
1.16,0.0180005,0.00936153,-0.999794
1.17,0.0180604,0.00935448,-0.999793
1.18,0.0180926,0.00933091,-0.999793
1.19,0.018125,0.00929129,-0.999793
1.2,0.0181909,0.00929222,-0.999791
1.21,0.0182486,0.00930712,-0.99979
1.22,0.0182844,0.00931771,-0.999789
1.23,0.018316,0.00934807,-0.999789
1.24,0.0183577,0.0093765,-0.999788
1.25,0.0184152,0.00942126,-0.999786
1.26,0.0184788,0.00944607,-0.999785
1.27,0.0185523,0.00947916,-0.999783
1.28,0.0186081,0.00950171,-0.999782
1.29,0.0186618,0.00952232,-0.999781
1.3,0.0187177,0.00953302,-0.999779
1.31,0.0187696,0.00953762,-0.999778
1.32,0.0188228,0.00960042,-0.999777
1.33,0.0188761,0.00966101,-0.999775
1.34,0.0189354,0.00972962,-0.999773
1.35,0.0189908,0.00977441,-0.999772
1.36,0.0190427,0.00978092,-0.999771
1.37,0.019112,0.00984961,-0.999769
1.38,0.0191757,0.0098705,-0.999767
1.39,0.0192556,0.0098773,-0.999766
1.4,0.0193194,0.00990379,-0.999764
1.41,0.019397,0.00994452,-0.999762
1.42,0.0194605,0.010001,-0.999761
1.43,0.019536,0.0100596,-0.999759
1.44,0.0196054,0.0101182,-0.999757
1.45,0.0196674,0.0101327,-0.999755
1.46,0.0197332,0.0101493,-0.999754
1.47,0.019815,0.010176,-0.999752
1.48,0.0199007,0.0102166,-0.99975
1.49,0.0199846,0.0102452,-0.999748
1.5,0.0200685,0.0102579,-0.999746
1.51,0.020162,0.0103108,-0.999744
1.52,0.0202476,0.0103613,-0.999741
1.53,0.0203414,0.0103919,-0.999739
1.54,0.0204316,0.0104044,-0.999737
1.55,0.0204874,0.0104288,-0.999736
1.56,0.0205593,0.0104493,-0.999734
1.57,0.0206353,0.0104558,-0.999732
1.58,0.0206914,0.0104701,-0.999731
1.59,0.020736,0.0104282,-0.999731
1.6,0.0208039,0.0104447,-0.999729
1.61,0.0208718,0.0104651,-0.999727
1.62,0.0209299,0.0104636,-0.999726
1.63,0.0210057,0.0104823,-0.999724
1.64,0.0210617,0.0104887,-0.999723
1.65,0.0211141,0.010465,-0.999722
1.66,0.0211586,0.0104232,-0.999722
1.67,0.0212229,0.0104056,-0.999721
1.68,0.0212811,0.0104038,-0.999719
1.69,0.0213293,0.0103882,-0.999719
1.7,0.0213593,0.0103826,-0.999718
1.71,0.0213895,0.0103669,-0.999717
1.72,0.0214356,0.0103495,-0.999717
1.73,0.021474,0.0103159,-0.999716
1.74,0.0215243,0.0102924,-0.999715
1.75,0.0215626,0.0102646,-0.999715
1.76,0.0215831,0.0102404,-0.999715
1.77,0.0216155,0.0102026,-0.999714
1.78,0.021652,0.0101589,-0.999714
1.79,0.021678,0.0101571,-0.999713
1.8,0.0216882,0.0101452,-0.999713
1.81,0.0216965,0.0101015,-0.999714
1.82,0.0217229,0.010062,-0.999713
1.83,0.0217406,0.0100783,-0.999713
1.84,0.0217428,0.0100525,-0.999713
1.85,0.0217372,0.0100047,-0.999714
1.86,0.0217555,0.00997105,-0.999714
1.87,0.0217614,0.00996933,-0.999713
1.88,0.0217597,0.00994911,-0.999714
1.89,0.0217677,0.00993935,-0.999714
1.9,0.0217897,0.00992198,-0.999713
1.91,0.0217956,0.00992617,-0.999713
1.92,0.0217955,0.00992843,-0.999713
1.93,0.0217854,0.00992661,-0.999713
1.94,0.0217974,0.00992287,-0.999713
1.95,0.0217952,0.00992123,-0.999713
1.96,0.0217812,0.0099114,-0.999714
1.97,0.0217874,0.0098817,-0.999714
1.98,0.0217854,0.00986592,-0.999714
1.99,0.0217634,0.0098638,-0.999714
2,0.0217517,0.00983381,-0.999715
2.01,0.0217435,0.00984788,-0.999715
2.02,0.0217312,0.00986199,-0.999715
2.03,0.0217111,0.00986986,-0.999716
2.04,0.021685,0.00987574,-0.999716
2.05,0.0216727,0.00989567,-0.999716
2.06,0.0216682,0.009932,-0.999716
2.07,0.021654,0.00994591,-0.999716
2.08,0.0216238,0.0099577,-0.999717
2.09,0.0216037,0.00997533,-0.999717
2.1,0.0215796,0.0099773,-0.999717
2.11,0.0215617,0.00996917,-0.999718
2.12,0.0215417,0.00995313,-0.999718
2.13,0.0215195,0.00997097,-0.999719
2.14,0.0215019,0.00993685,-0.999719
2.15,0.0214761,0.00992238,-0.99972
2.16,0.0214441,0.00992004,-0.999721
2.17,0.0214041,0.00992751,-0.999722
2.18,0.0213604,0.00990503,-0.999723
2.19,0.0213125,0.00990439,-0.999724
2.2,0.0212822,0.0099203,-0.999724
2.21,0.0212302,0.00991786,-0.999725
2.22,0.021202,0.00994532,-0.999726
2.23,0.0211578,0.00996869,-0.999726
2.24,0.0210737,0.00997386,-0.999728
2.25,0.0210374,0.0100075,-0.999729
2.26,0.0209908,0.0100649,-0.999729
2.27,0.0209304,0.0100983,-0.99973
2.28,0.0208789,0.0100637,-0.999731
2.29,0.0208346,0.0100872,-0.999732
2.3,0.0207724,0.0101124,-0.999733
2.31,0.0206925,0.0101036,-0.999735
2.32,0.0206543,0.010131,-0.999735
2.33,0.0205982,0.0101424,-0.999736
2.34,0.0205306,0.0100998,-0.999738
2.35,0.020447,0.0100746,-0.99974
2.36,0.020375,0.0100915,-0.999741
2.37,0.0202949,0.0101145,-0.999743
2.38,0.0202209,0.0101196,-0.999744
2.39,0.0201588,0.0101348,-0.999745
2.4,0.0200726,0.0101539,-0.999747
2.41,0.0199928,0.010135,-0.999749
2.42,0.019897,0.0101299,-0.999751
2.43,0.0198109,0.0101369,-0.999752
2.44,0.0197529,0.010158,-0.999753
2.45,0.0196727,0.0101673,-0.999755
2.46,0.0196065,0.0101807,-0.999756
2.47,0.0195185,0.0101876,-0.999758
2.48,0.0194269,0.0101625,-0.99976
