1775117297987295,0,0,0
1775117298005735,0,0,0
1775117298025735,0,0,0
1775117298045736,0,0,0
1775117298065737,0,0,0
1775117298085734,0,0,0
1775117298105739,0,0,0
1775117298125735,0,0,0
1775117298145735,0,0,0
1775117298165734,0,0,0
1775117298185732,-0.00714079,-0.0140449,-0.999876
1775117298205735,-0.00804462,-0.0142582,-0.999866
1775117298225731,-0.00811832,-0.0141786,-0.999867
1775117298245733,-0.00831653,-0.0139144,-0.999869
1775117298265733,-0.00811856,-0.01411,-0.999867
1775117298285737,-0.00876445,-0.0135113,-0.99987
1775117298305733,-0.00937468,-0.0128891,-0.999873
1775117298325730,-0.00915061,-0.0142423,-0.999857
1775117298345730,-0.00674626,-0.0161502,-0.999847
1775117298365728,-0.0071659,-0.0167214,-0.999835
1775117298385731,-0.00758017,-0.0159392,-0.999844
1775117298405732,-0.00726053,-0.0155401,-0.999853
1775117298425732,-0.0109975,-0.0143591,-0.999836
1775117298445735,-0.01134,-0.0144254,-0.999832
1775117298465731,-0.00850921,-0.0161751,-0.999833
1775117298485739,-0.00912056,-0.0173393,-0.999808
1775117298505729,-0.0103188,-0.0157176,-0.999823
1775117298525733,-0.0110795,-0.0148515,-0.999828
1775117298545729,-0.012269,-0.0154926,-0.999805
1775117298565734,-0.0117556,-0.015364,-0.999813
1775117298585726,-0.0123982,-0.0155259,-0.999803
1775117298605816,-0.00976412,-0.017477,-0.9998
1775117298625733,-0.0102214,-0.0172592,-0.999799
1775117298645728,-0.0136053,-0.0146464,-0.9998
1775117298665733,-0.0135602,-0.0147104,-0.9998
1775117298685730,-0.0133883,-0.0146863,-0.999803
1775117298705731,-0.0105829,-0.0164067,-0.999809
1775117298725729,-0.011458,-0.016495,-0.999798
1775117298745728,-0.0111375,-0.0167371,-0.999798
1775117298765730,-0.0110199,-0.0165819,-0.999802
1775117298785728,-0.0109799,-0.0169784,-0.999796
1775117298805730,-0.0108805,-0.0168807,-0.999798
1775117298825728,-0.0106134,-0.0171434,-0.999797
1775117298845730,-0.0111432,-0.0169429,-0.999794
1775117298865736,-0.0107782,-0.0166485,-0.999803
1775117298885728,-0.0109409,-0.016864,-0.999798
1775117298905729,-0.0142031,-0.0148162,-0.999789
1775117298925755,-0.0108222,-0.0167443,-0.999801
1775117298945726,-0.0141707,-0.0153011,-0.999783
1775117298965730,-0.0138984,-0.0153986,-0.999785
1775117298985753,-0.0137072,-0.0153873,-0.999788
1775117299005726,-0.0137877,-0.014557,-0.999799
1775117299025752,-0.013691,-0.0147864,-0.999797
1775117299045756,-0.0135624,-0.0150626,-0.999795
1775117299065728,-0.0130275,-0.0153042,-0.999798
1775117299085741,-0.0106483,-0.0167713,-0.999803
1775117299105731,-0.0102731,-0.0173305,-0.999797
1775117299125726,-0.00977355,-0.0174342,-0.9998
1775117299145725,-0.0130654,-0.0159591,-0.999787
1775117299165724,-0.0120306,-0.0152641,-0.999811
1775117299185725,-0.0121097,-0.0140838,-0.999827
1775117299205744,-0.0110738,-0.013083,-0.999853
1775117299225757,-0.00767464,-0.0157175,-0.999847
1775117299245730,-0.00845075,-0.0159326,-0.999837
1775117299265731,-0.0113278,-0.0139752,-0.999838
1775117299285727,-0.0111963,-0.0137319,-0.999843
1775117299305730,-0.00768361,-0.015307,-0.999853
1775117299325727,-0.00805994,-0.0161229,-0.999838
1775117299345730,-0.00700304,-0.0175098,-0.999822
1775117299365733,-0.00853633,-0.0171466,-0.999817
1775117299385730,-0.00558512,-0.016174,-0.999854
1775117299405731,-0.00964854,-0.0145086,-0.999848
1775117299425686,-0.00852884,-0.0133646,-0.999874
1775117299445732,-0.00888009,-0.0141496,-0.99986
1775117299465728,-0.00862564,-0.0142539,-0.999861
1775117299485754,-0.00851384,-0.0137167,-0.99987
1775117299505724,-0.00808137,-0.0136849,-0.999874
1775117299525729,-0.00790403,-0.013758,-0.999874
1775117299545734,-0.00743065,-0.0140338,-0.999874
1775117299565728,-0.00991248,-0.0139418,-0.999854
1775117299585729,-0.0100408,-0.0132226,-0.999862
1775117299605727,-0.0145652,-0.0126766,-0.999814
1775117299625728,-0.00747964,-0.0159921,-0.999844
1775117299645726,-0.00172852,-0.0141915,-0.999898
1775117299665726,-0.0019329,-0.0131996,-0.999911
1775117299685726,-0.00712681,-0.0130155,-0.99989
1775117299705727,-0.0134373,-0.0137252,-0.999816
1775117299725726,-0.0167826,-0.0132189,-0.999772
1775117299745727,-0.0157896,-0.0136959,-0.999782
1775117299765728,-0.0141475,-0.0130293,-0.999815
1775117299785727,-0.0113586,-0.0126469,-0.999856
1775117299805726,-0.0128301,-0.0128258,-0.999835
1775117299825727,-0.0130955,-0.0126165,-0.999835
1775117299845727,-0.0138748,-0.0121436,-0.99983
1775117299865746,-0.019468,-0.0128214,-0.999728
1775117299885730,-0.0202456,-0.0133387,-0.999706
1775117299905728,-0.0186157,-0.0121537,-0.999753
1775117299925729,-0.0196972,-0.0132103,-0.999719
1775117299945725,-0.0213235,-0.0117644,-0.999703
1775117299965727,-0.0218082,-0.0113982,-0.999697
1775117299985731,-0.0203304,-0.0131345,-0.999707
1775117300005729,-0.020816,-0.013,-0.999699
1775117300025728,-0.0207986,-0.013328,-0.999695
1775117300045729,-0.0213695,-0.013292,-0.999683
1775117300065747,-0.0206168,-0.0134146,-0.999697
1775117300085733,-0.0198897,-0.0136859,-0.999709
1775117300105735,-0.0202894,-0.013309,-0.999706
1775117300125730,-0.0287822,-0.00850978,-0.999549
1775117300145742,-0.0211091,-0.0146092,-0.99967
1775117300165727,-0.0284662,-0.00799244,-0.999563
1775117300185729,-0.0192753,-0.0133882,-0.999725
1775117300205728,-0.0303214,-0.00881467,-0.999501
1775117300225727,-0.0298829,-0.00821494,-0.99952
1775117300245726,-0.0304047,-0.00791857,-0.999506
1775117300265731,-0.0305246,-0.00915962,-0.999492
1775117300285727,-0.0299657,-0.0092444,-0.999508
1775117300305806,-0.0315679,-0.0105596,-0.999446
1775117300325729,-0.0305239,-0.00943009,-0.99949
1775117300345727,-0.0323532,-0.00885184,-0.999437
1775117300365733,-0.0337216,-0.0109836,-0.999371
1775117300385733,-0.0347031,-0.0112502,-0.999334
1775117300405730,-0.0322917,-0.0107748,-0.99942
1775117300425730,-0.0208707,-0.0183809,-0.999613
1775117300445725,-0.0223158,-0.0177496,-0.999593
1775117300465727,-0.0224763,-0.0182127,-0.999581
1775117300485730,-0.0253124,-0.019266,-0.999494
1775117300505731,-0.0249347,-0.0183294,-0.999521
1775117300525728,-0.0246058,-0.0183207,-0.999529
1775117300545731,-0.0256867,-0.0181056,-0.999506
1775117300565704,-0.0368684,-0.0140406,-0.999221
1775117300585728,-0.0326723,-0.0135913,-0.999374
1775117300605727,-0.0376297,-0.015452,-0.999172
1775117300625728,-0.0378522,-0.0149248,-0.999172
1775117300645726,-0.0359718,-0.0155439,-0.999232
1775117300665728,-0.0366074,-0.0154852,-0.99921
1775117300685726,-0.0379591,-0.0138687,-0.999183
1775117300705734,-0.0327564,-0.0183107,-0.999296
1775117300725730,-0.0342752,-0.0184858,-0.999241
1775117300745731,-0.0342254,-0.0166932,-0.999275
1775117300765728,-0.0331151,-0.0164034,-0.999317
1775117300785734,-0.0343189,-0.0161103,-0.999281
1775117300805727,-0.036599,-0.0169471,-0.999186
1775117300825731,-0.0369572,-0.0171129,-0.99917
1775117300845728,-0.0367055,-0.0174652,-0.999173
1775117300865729,-0.0342597,-0.0161029,-0.999283
1775117300885729,-0.0344307,-0.0173275,-0.999257
1775117300905727,-0.033228,-0.0168892,-0.999305
1775117300925735,-0.0332263,-0.0160958,-0.999318
1775117300945748,-0.0301374,-0.0164793,-0.99941
1775117300965726,-0.0308848,-0.0166104,-0.999385
1775117300985726,-0.0316604,-0.0163252,-0.999365
1775117301005730,-0.0331214,-0.0160823,-0.999322
1775117301025726,-0.0332654,-0.0155706,-0.999325
1775117301045726,-0.0352917,-0.0157275,-0.999253
1775117301065731,-0.0347461,-0.0159022,-0.99927
1775117301085762,-0.0347215,-0.0157985,-0.999272
1775117301105736,-0.0352874,-0.0161564,-0.999247
1775117301125733,-0.0358334,-0.0164425,-0.999223
1775117301145727,-0.0337387,-0.0160976,-0.999301
1775117301165730,-0.0325272,-0.0162477,-0.999339
1775117301185853,-0.0338007,-0.0169988,-0.999284
1775117301205728,-0.0348913,-0.0154732,-0.999271
1775117301225727,-0.0337374,-0.0148865,-0.99932
1775117301245727,-0.0336871,-0.0139804,-0.999335
1775117301265727,-0.0347558,-0.0158174,-0.999271
1775117301285728,-0.0371707,-0.0152116,-0.999193
1775117301305726,-0.0349511,-0.0163742,-0.999255
1775117301325728,-0.0344953,-0.0154883,-0.999285
1775117301345727,-0.034137,-0.0156427,-0.999295
1775117301365728,-0.035178,-0.0155672,-0.99926
1775117301385725,-0.0321509,-0.0150577,-0.99937
1775117301405728,-0.0338913,-0.0154465,-0.999306
1775117301425727,-0.0312098,-0.0142087,-0.999412
1775117301445727,-0.0298208,-0.0139055,-0.999459
1775117301465727,-0.029613,-0.0138321,-0.999466
1775117301485730,-0.0301157,-0.0141946,-0.999446
1775117301505725,-0.0290374,-0.0138688,-0.999482
1775117301525725,-0.0279468,-0.0125953,-0.99953
1775117301545726,-0.0267661,-0.0129534,-0.999558
1775117301565729,-0.0278859,-0.0133992,-0.999521
1775117301585731,-0.0266909,-0.0135181,-0.999552
1775117301605734,-0.0218484,-0.00906113,-0.99972
1775117301625728,-0.0208738,-0.00853053,-0.999746
