0.028,-0.0396673,-0.000357885,0.00305302,0.0431755,-0.0206084,0.00579545,-0.0353433,-0.0001399,0.00221472,0.0311725,-0.0123112,0.00166203,8.682e-05,-0.0172038,0.0224979,-0.00656457,0.00501537,0.0427045,0.0212792,0.00594878,-0.00645623,0.0426603
0.029,-0.0406152,-0.000366828,0.00322087,0.0455721,-0.0220049,0.00594024,-0.03577,-0.000149598,0.00242328,0.0322007,-0.0129098,0.00182018,0.000132091,-0.0164991,0.0242282,-0.00702766,0.00511961,0.0453533,0.022961,0.00644802,-0.00669177,0.0453131
0.03,-0.0414385,-0.000371009,0.00339433,0.0479119,-0.0233989,0.00607216,-0.0360602,-0.00015277,0.00263945,0.0331333,-0.0134689,0.00194017,0.000191511,-0.0157324,0.0260178,-0.00749769,0.0052087,0.0479444,0.0246994,0.00695151,-0.00690328,0.0479101
0.031,-0.0422436,-0.000370626,0.00357864,0.0502522,-0.0248179,0.00620646,-0.0362937,-0.000148782,0.00286746,0.0339555,-0.0139657,0.00202369,0.000292585,-0.0150023,0.0278662,-0.00796182,0.00522436,0.0504818,0.0265283,0.0074447,-0.00706692,0.0504535
0.032,-0.0430555,-0.000365467,0.00377467,0.0526001,-0.0262622,0.006344,-0.0364991,-0.000137636,0.00310818,0.0346832,-0.0144072,0.00207407,0.000434973,-0.0143402,0.0297753,-0.00841981,0.00517346,0.0529702,0.0284488,0.00792746,-0.00718647,0.0529474
0.033,-0.0438913,-0.000362649,0.00397872,0.0549632,-0.0277313,0.0064805,-0.0366928,-0.000126164,0.00336664,0.0353227,-0.0147742,0.00210314,0.000613094,-0.0137628,0.0317442,-0.00886919,0.00506393,0.0554145,0.0304586,0.00840263,-0.00726651,0.0553947
0.034,-0.0447652,-0.000361798,0.00419121,0.0573446,-0.0292243,0.00661649,-0.036893,-0.000114287,0.00364207,0.0358873,-0.0150744,0.00211272,0.000825653,-0.0132873,0.0337725,-0.00931023,0.00490457,0.0578204,0.0325549,0.00887042,-0.00731189,0.0578012
0.035,-0.0456859,-0.00036256,0.00441225,0.0597451,-0.0307397,0.00675233,-0.0371125,-0.00010194,0.00393347,0.0363884,-0.0153147,0.00210454,0.00107096,-0.0129236,0.0358581,-0.00974336,0.00470438,0.0601935,0.034733,0.00933116,-0.0073276,0.060173
0.036,-0.0466566,-0.000357002,0.00466025,0.0621564,-0.032211,0.00698309,-0.0373589,-7.67116e-05,0.00423318,0.0368398,-0.0155281,0.00206683,0.00134937,-0.012676,0.0379974,-0.0101726,0.00447216,0.0625384,0.036987,0.00978099,-0.00731857,0.0625188
0.037,-0.0476762,-0.00034552,0.00491617,0.0645814,-0.0337068,0.00721444,-0.0376359,-4.43849e-05,0.00454199,0.037248,-0.015719,0.00200712,0.0016589,-0.0125429,0.0401874,-0.0105973,0.00421633,0.0648615,0.0393094,0.0102222,-0.0072896,0.0648439
0.038,-0.0487413,-0.000328225,0.00517901,0.0670171,-0.0352238,0.0074471,-0.0379427,-5.20617e-06,0.00485903,0.0376182,-0.0158905,0.00192806,0.00199652,-0.012518,0.0424236,-0.0110181,0.00394452,0.0671676,0.0416919,0.0106554,-0.00724521,0.0671532
0.039,-0.049846,-0.000305253,0.00544772,0.0694598,-0.0367584,0.00768174,-0.0382762,4.05516e-05,0.00518338,0.037955,-0.0160455,0.00183224,0.00235916,-0.0125917,0.0447007,-0.0114351,0.00366355,0.0694608,0.044126,0.0110813,-0.00718951,0.0694511
0.04,-0.0509823,-0.000276764,0.00572117,0.071905,-0.038307,0.00791889,-0.0386312,9.25967e-05,0.00551401,0.0382619,-0.0161867,0.00172212,0.00274373,-0.0127519,0.0470135,-0.0118488,0.00337928,0.0717449,0.0466028,0.0115006,-0.00712617,0.0717412
0.041,-0.0522388,-0.000248213,0.00600051,0.0744481,-0.039916,0.00819763,-0.0390582,0.000147763,0.00584953,0.0385387,-0.0163026,0.00160302,0.00316233,-0.0130248,0.0493496,-0.0122567,0.00306527,0.0740229,0.0491304,0.011906,-0.0070393,0.074025
0.042,-0.0536021,-0.000219614,0.0062848,0.0770811,-0.0415799,0.00851773,-0.0395471,0.000205922,0.00618934,0.038787,-0.0163949,0.00147669,0.00361224,-0.0133931,0.0517035,-0.012659,0.00272661,0.0762973,0.0516994,0.0122983,-0.00693229,0.0763049
0.043,-0.0550561,-0.0001909,0.00657391,0.0797936,-0.0432927,0.00887823,-0.0400868,0.000266967,0.0065337,0.0390091,-0.0164663,0.00134478,0.00409143,-0.0138372,0.0540696,-0.0130561,0.00236833,0.0785697,0.0543002,0.0126783,-0.00680859,0.0785828
0.044,-0.0565843,-0.000159548,0.00689969,0.0825693,-0.044961,0.00939462,-0.0406634,0.000337613,0.0068799,0.0392062,-0.016518,0.00120341,0.00459573,-0.0143364,0.0564414,-0.0134492,0.00199521,0.0808396,0.0569238,0.0130453,-0.00667156,0.0808603
0.045,-0.0581671,-0.000127749,0.00722625,0.0854014,-0.0466738,0.00993525,-0.0412639,0.000410559,0.00723097,0.0393773,-0.016552,0.00105973,0.00512506,-0.0148706,0.0588157,-0.0138376,0.00161175,0.0831095,0.0595607,0.0134021,-0.00652441,0.0831382
0.046,-0.0597867,-9.50816e-05,0.00755339,0.0882777,-0.0484239,0.0104982,-0.041875,0.000485954,0.00758676,0.0395217,-0.0165691,0.000914649,0.00567709,-0.0154208,0.0611884,-0.0142216,0.00122198,0.0853797,0.0622027,0.0137495,-0.0063701,0.0854168
0.047,-0.0614263,-6.12637e-05,0.00788104,0.0911861,-0.0502038,0.0110815,-0.0424841,0.000563833,0.00794723,0.0396385,-0.0165703,0.000769035,0.00624971,-0.0159696,0.0635561,-0.0146017,0.000829407,0.0876502,0.0648425,0.0140886,-0.00621127,0.0876965
0.048,-0.0630713,-3.09647e-05,0.00820716,0.0941171,-0.0520074,0.0116696,-0.0430787,0.000637718,0.00831129,0.0397212,-0.01653,0.000630886,0.00683858,-0.0165009,0.0659157,-0.0149759,0.000436957,0.0899203,0.0674739,0.014422,-0.00605025,0.0899749
0.049,-0.0647086,-3.8218e-06,0.00853195,0.0970602,-0.0538281,0.0122607,-0.04365,0.000707726,0.00867853,0.0397701,-0.0164502,0.000499942,0.00744198,-0.0170024,0.0682656,-0.0153446,4.7102e-05,0.0921896,0.0700917,0.0147507,-0.00588898,0.0922516
0.05,-0.0663276,2.04913e-05,0.00885565,0.100006,-0.05566,0.0128533,-0.0441915,0.000773974,0.00904868,0.0397859,-0.016333,0.000375921,0.00805833,-0.0174651,0.0706045,-0.0157081,-0.000338193,0.0944575,0.0726917,0.0150752,-0.00572904,0.0945267
0.051,-0.0679697,4.22694e-05,0.00916393,0.103019,-0.0575385,0.0134988,-0.0447064,0.000841376,0.00940704,0.0397541,-0.0161952,0.000252147,0.00868086,-0.017892,0.0729242,-0.0160707,-0.000730336,0.0967247,0.0752773,0.0153914,-0.00556813,0.0968016
0.052,-0.0696265,6.12824e-05,0.00945723,0.10609,-0.0594571,0.0141956,-0.0451872,0.000892421,0.00975565,0.0396816,-0.0161292,0.000330709,0.00930843,-0.0182784,0.0752249,-0.016433,-0.00112785,0.0989904,0.0778465,0.0156993,-0.00540729,0.0990759
0.053,-0.0712919,7.85818e-05,0.00973856,0.109209,-0.0614093,0.014942,-0.0456379,0.0009467,0.0100956,0.0395653,-0.016036,0.000391109,0.00994239,-0.0186242,0.0775081,-0.0167945,-0.00152918,0.101254,0.0803974,0.0160002,-0.00524731,0.101349
0.054,-0.0729605,8.84678e-05,0.0100082,0.112369,-0.0633898,0.0157146,-0.046056,0.000995179,0.0104244,0.0393996,-0.0158819,0.000444486,0.010581,-0.0189277,0.0797747,-0.0171526,-0.001933,0.103514,0.0829297,0.0162974,-0.00508887,0.103618
0.055,-0.074626,9.15268e-05,0.010269,0.115559,-0.0653923,0.0165108,-0.0464416,0.00103818,0.0107448,0.0391883,-0.0156705,0.000491097,0.0112258,-0.0191886,0.0820265,-0.0175073,-0.00233804,0.10577,0.0854425,0.0165916,-0.00493247,0.105881
0.056,-0.0762831,8.83953e-05,0.0105241,0.118768,-0.0674109,0.0173278,-0.0467958,0.0010761,0.0110601,0.0389358,-0.0154061,0.000531048,0.0118784,-0.0194076,0.084265,-0.0178586,-0.00274317,0.108022,0.0879352,0.016883,-0.00477845,0.108139
0.057,-0.0779272,8.6812e-05,0.010779,0.121985,-0.0694386,0.0181855,-0.0471235,0.00111985,0.0113795,0.0386556,-0.0151332,0.000553138,0.0125436,-0.0195893,0.0864931,-0.0182098,-0.00314726,0.110269,0.0904072,0.017169,-0.00462691,0.110395
0.058,-0.0795543,8.70062e-05,0.0110355,0.125198,-0.0714698,0.0190835,-0.0474228,0.00115284,0.0117066,0.0383576,-0.0149466,0.000754563,0.0132218,-0.0197366,0.088713,-0.0185618,-0.00354951,0.112511,0.0928588,0.0174491,-0.00447795,0.112649
0.059,-0.0811621,8.95454e-05,0.0112962,0.128403,-0.0735001,0.0200156,-0.0477005,0.00119309,0.012042,0.0380384,-0.0147456,0.000923023,0.0139144,-0.019852,0.0909265,-0.0189134,-0.0039492,0.114749,0.09529,0.0177246,-0.00433155,0.114899
0.06,-0.0827486,9.46213e-05,0.0115623,0.13159,-0.0755251,0.0209784,-0.0479587,0.0012403,0.0123867,0.0377009,-0.014532,0.00106111,0.0146213,-0.0199388,0.0931357,-0.0192645,-0.00434582,0.116981,0.0977015,0.0179962,-0.00418764,0.117146
0.061,-0.0843497,9.18906e-05,0.0118193,0.13481,-0.0775682,0.0219709,-0.0482079,0.00128158,0.0127181,0.037335,-0.0142619,0.00118472,0.0153256,-0.0199986,0.0953402,-0.0196144,-0.00474301,0.119206,0.100093,0.0182665,-0.00404956,0.119385
0.062,-0.085963,8.18114e-05,0.0120684,0.138056,-0.0796251,0.0229906,-0.0484503,0.00131717,0.0130377,0.0369438,-0.013939,0.00129494,0.0160275,-0.0200344,0.0975416,-0.0199631,-0.00514039,0.121424,0.102467,0.018536,-0.00391703,0.121615
0.063,-0.0875853,7.30765e-05,0.0123141,0.141314,-0.0816897,0.0240587,-0.0486908,0.00135981,0.0133581,0.0365406,-0.0136119,0.00138031,0.0167312,-0.0200521,0.0997423,-0.0203138,-0.00553739,0.123636,0.104821,0.0188012,-0.00378952,0.123841
0.064,-0.089213,6.59031e-05,0.0125581,0.144579,-0.0837575,0.0251714,-0.0489305,0.00140917,0.0136809,0.0361277,-0.0132818,0.00144347,0.0174377,-0.0200537,0.101944,-0.0206665,-0.00593365,0.125841,0.107156,0.0190625,-0.00366656,0.126062
0.065,-0.0908426,6.05084e-05,0.0128019,0.147841,-0.0858243,0.0263249,-0.0491701,0.00146493,0.0140076,0.0357072,-0.01295,0.00148696,0.0181475,-0.0200408,0.104147,-0.021021,-0.00632888,0.128041,0.109474,0.01932,-0.00354764,0.128278
0.066,-0.0924704,5.70978e-05,0.0130468,0.151095,-0.0878863,0.0275154,-0.0494098,0.00152676,0.0143394,0.0352808,-0.0126173,0.00151312,0.0188614,-0.0200145,0.106352,-0.0213771,-0.00672278,0.130234,0.111775,0.0195742,-0.00343224,0.130489
0.067,-0.0940928,5.5855e-05,0.0132937,0.154333,-0.0899395,0.0287391,-0.0496494,0.00159434,0.0146773,0.0348497,-0.0122845,0.00152415,0.0195795,-0.0199757,0.108561,-0.0217346,-0.00711512,0.132421,0.114059,0.0198251,-0.00331985,0.132695
0.068,-0.0957063,5.69358e-05,0.0135432,0.15755,-0.0919806,0.0299923,-0.0498884,0.00166735,0.0150218,0.0344149,-0.0119524,0.00152206,0.0203019,-0.019925,0.110774,-0.0220934,-0.00750571,0.134603,0.116326,0.020073,-0.00320999,0.134895
0.069,-0.0973079,6.04633e-05,0.0137957,0.160739,-0.0940066,0.0312715,-0.0501265,0.00174545,0.0153733,0.0339771,-0.0116213,0.00150871,0.0210283,-0.0198631,0.112992,-0.0224531,-0.00789441,0.136778,0.118577,0.0203182,-0.0031022,0.13709
0.07,-0.0988946,6.65263e-05,0.0140511,0.163896,-0.0960147,0.0325734,-0.0503629,0.00182835,0.0157315,0.0335368,-0.0112917,0.00148578,0.021758,-0.0197904,0.115213,-0.0228137,-0.00828109,0.138948,0.120813,0.0205609,-0.00299607,0.139279
0.071,-0.100478,7.4866e-05,0.0143061,0.167045,-0.098017,0.033906,-0.0506008,0.00191595,0.0160909,0.0330992,-0.0109659,0.00145786,0.022479,-0.0196967,0.117441,-0.0231764,-0.00866326,0.141112,0.123026,0.0208012,-0.00289255,0.141461
0.072,-0.102056,8.55523e-05,0.0145606,0.170179,-0.100011,0.0352665,-0.0508394,0.00200803,0.0164513,0.0326643,-0.0106442,0.001426,0.0231908,-0.0195825,0.119676,-0.023541,-0.00904095,0.14327,0.125216,0.0210393,-0.00279132,0.143638
0.073,-0.103625,9.86652e-05,0.0148144,0.173295,-0.101994,0.0366516,-0.0510782,0.00210437,0.0168127,0.0322323,-0.0103265,0.00139116,0.0238932,-0.0194485,0.121916,-0.0239074,-0.00941432,0.145421,0.127384,0.0212754,-0.00269205,0.145808
0.074,-0.105184,0.000106742,0.0150655,0.176394,-0.103966,0.0380385,-0.0513139,0.00219319,0.0171635,0.0317951,-0.0099738,0.00136375,0.0245836,-0.0192924,0.124162,-0.0242724,-0.00978379,0.147566,0.129533,0.0215126,-0.00259458,0.147968
0.075,-0.106731,0.00011812,0.0153164,0.179465,-0.105922,0.0394452,-0.0515489,0.00228695,0.017517,0.0313615,-0.00962891,0.00133297,0.0252652,-0.0191188,0.126413,-0.024639,-0.0101494,0.149706,0.131662,0.0217478,-0.00249852,0.150122
0.076,-0.108262,0.00013284,0.0155673,0.182506,-0.10786,0.0408687,-0.0517829,0.00238539,0.0178732,0.0309315,-0.00929162,0.00129975,0.0259382,-0.0189292,0.128671,-0.025007,-0.0105115,0.151841,0.133772,0.0219811,-0.00240364,0.15227
0.077,-0.109777,0.000143194,0.0158164,0.185517,-0.109781,0.0422861,-0.0520132,0.00247627,0.0182197,0.0304971,-0.00892216,0.00127472,0.0266002,-0.0187211,0.130932,-0.0253732,-0.0108707,0.153969,0.135866,0.0222156,-0.00230986,0.154409
0.078,-0.111275,0.000157567,0.0160658,0.18849,-0.11168,0.0437156,-0.0522426,0.0025724,0.0185707,0.0300671,-0.00856358,0.00124677,0.0272547,-0.0185,0.133199,-0.0257407,-0.0112269,0.156094,0.137944,0.0224482,-0.00221689,0.156543
0.079,-0.112753,0.00017588,0.0163155,0.191422,-0.113557,0.0451545,-0.0524712,0.00267341,0.0189263,0.0296413,-0.00821548,0.00121678,0.0279018,-0.0182674,0.135471,-0.0261092,-0.0115805,0.158214,0.140007,0.0226789,-0.00212458,0.158671
0.08,-0.114211,0.000198032,0.0165653,0.194312,-0.11541,0.0466002,-0.0526989,0.00277896,0.0192862,0.0292197,-0.00787741,0.00118554,0.0285416,-0.0180247,0.137746,-0.0264786,-0.0119319,0.160329,0.142056,0.0229078,-0.00203282,0.160794
0.081,-0.115642,0.000225099,0.016819,0.197158,-0.117239,0.048049,-0.0529212,0.00288901,0.0196504,0.0288089,-0.00755345,0.00115673,0.029164,-0.017753,0.140029,-0.0268487,-0.0122746,0.16244,0.14408,0.0231357,-0.00193893,0.162912
0.082,-0.117045,0.000256935,0.0170758,0.19996,-0.119042,0.0494989,-0.0531384,0.00300328,0.0200183,0.0284085,-0.00724288,0.00113042,0.029769,-0.0174544,0.14232,-0.0272192,-0.0126093,0.164546,0.146079,0.0233628,-0.00184298,0.165025
0.083,-0.118421,0.000293378,0.0173353,0.202717,-0.12082,0.0509481,-0.0533513,0.00312151,0.0203895,0.028018,-0.00694492,0.00110663,0.0303566,-0.0171317,0.144617,-0.0275901,-0.0129366,0.166647,0.148057,0.0235891,-0.00174513,0.167132
0.084,-0.119772,0.000334248,0.0175968,0.205427,-0.122572,0.0523951,-0.0535606,0.00324342,0.0207633,0.0276369,-0.00665876,0.0010854,0.0309268,-0.0167877,0.14692,-0.0279611,-0.0132571,0.168743,0.150014,0.0238147,-0.00164561,0.169234
0.085,-0.121097,0.00037933,0.0178595,0.208091,-0.124298,0.0538383,-0.0537675,0.00336875,0.0211392,0.0272645,-0.0063836,0.00106672,0.0314797,-0.0164256,0.149228,-0.0283321,-0.0135719,0.170835,0.151953,0.0240397,-0.00154472,0.17133
0.086,-0.122399,0.000420097,0.0181207,0.210714,-0.125999,0.0552595,-0.0539703,0.00348466,0.0215021,0.0268931,-0.00608045,0.00106154,0.0320127,-0.0160449,0.151541,-0.0287002,-0.0138818,0.172922,0.153877,0.0242671,-0.00144292,0.173418
0.087,-0.12368,0.000456612,0.0183802,0.213295,-0.127677,0.0566576,-0.0541706,0.00359133,0.0218524,0.0265226,-0.00574999,0.00106869,0.0325264,-0.0156488,0.153857,-0.0290653,-0.0141878,0.175005,0.155788,0.024497,-0.00134053,0.175496
0.088,-0.124941,0.000498154,0.01864,0.21583,-0.129328,0.0580508,-0.0543724,0.00370289,0.0222066,0.0261613,-0.00543589,0.00107508,0.0330245,-0.0152449,0.156177,-0.0294305,-0.0144902,0.177083,0.157686,0.0247258,-0.00123763,0.17757
0.089,-0.126179,0.000541909,0.0188935,0.218309,-0.130926,0.059461,-0.0545775,0.00382052,0.022567,0.0258096,-0.00513708,0.0010803,0.0335103,-0.0148363,0.1585,-0.0297963,-0.0147898,0.179157,0.159574,0.024953,-0.00113448,0.179639
0.09,-0.127397,0.000587526,0.0191394,0.220732,-0.132476,0.0608886,-0.0547815,0.00391951,0.0229346,0.0254768,-0.0049893,0.00137257,0.0339838,-0.0144263,0.160826,-0.0301638,-0.0150871,0.181228,0.161454,0.025177,-0.00103134,0.181704
0.091,-0.128583,0.000629059,0.0193827,0.223092,-0.133959,0.0623077,-0.0549846,0.00401416,0.0232913,0.0251554,-0.00480698,0.00164898,0.0344344,-0.0139952,0.163158,-0.0305276,-0.0153744,0.183292,0.163315,0.0254046,-0.000922959,0.183761
0.092,-0.129738,0.00066665,0.0196227,0.22539,-0.135376,0.0637161,-0.0551878,0.00410463,0.0236376,0.0248448,-0.00459079,0.00190922,0.0348625,-0.0135455,0.165496,-0.0308876,-0.0156522,0.185351,0.165161,0.0256357,-0.000809734,0.185809
0.093,-0.130864,0.000700498,0.0198594,0.227628,-0.136732,0.0651111,-0.0553922,0.00419108,0.0239741,0.0245443,-0.0043417,0.00215327,0.0352687,-0.0130803,0.167837,-0.0312437,-0.0159216,0.187405,0.166992,0.0258702,-0.000692184,0.18785
0.094,-0.131965,0.000730846,0.0200927,0.229808,-0.13803,0.0664907,-0.0555991,0.00427367,0.0243017,0.0242538,-0.00406084,0.00238137,0.0356537,-0.0126026,0.170182,-0.0315959,-0.0161836,0.189453,0.168811,0.0261082,-0.000570903,0.189883
0.095,-0.133044,0.000772561,0.0203329,0.231938,-0.139314,0.0678334,-0.055813,0.0043665,0.0246372,0.0239813,-0.00380149,0.00258233,0.0360183,-0.0121209,0.17253,-0.0319471,-0.016439,0.191498,0.170617,0.0263465,-0.000446364,0.191913
0.096,-0.134104,0.000825088,0.0205795,0.234021,-0.140586,0.0691405,-0.0560348,0.00446891,0.0249797,0.0237261,-0.00356227,0.00275847,0.0363634,-0.0116376,0.174881,-0.0322972,-0.0166888,0.193539,0.172411,0.026585,-0.000319225,0.19394
0.097,-0.135146,0.000887747,0.0208316,0.236057,-0.141844,0.0704134,-0.056265,0.00458017,0.0253283,0.0234869,-0.00334174,0.00291205,0.0366894,-0.0111548,0.177233,-0.0326461,-0.0169342,0.195577,0.174197,0.0268239,-0.000190142,0.195965
